country,city,latitude,longitude,AQI Value,AQI Category,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,CO AQI Category,Ozone AQI Category,NO2 AQI Category,PM2.5 AQI Category,pollutant,value,unit,averaged_over_in_hours,hour,day_of_week,month,traffic_pollution_proxy
Italy,Potenza,1.0,40.288391,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,278.0,µg/m³,15.89143,4,4,4,1
Italy,Potenza,1.0,40.9841,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,157.0,µg/m³,15.639965,11,3,5,1
Italy,Potenza,1.0,40.627877,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,135.0,µg/m³,15.796423,3,3,4,1
Italy,Potenza,1.0,41.067055,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,140.0,µg/m³,15.722746,23,2,5,1
Italy,Potenza,1.0,40.315619,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,293.0,µg/m³,15.9548,19,2,5,1
Italy,Potenza,1.0,40.314068,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,245.0,µg/m³,15.90458,17,2,4,1
Italy,Potenza,1.0,40.288391,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,501.0,µg/m³,15.89143,13,5,5,1
Italy,Potenza,1.0,40.643893,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,212.0,µg/m³,15.872893,15,4,5,1
Italy,Potenza,1.0,40.314068,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,414.0,µg/m³,15.90458,8,4,4,1
Italy,Potenza,1.0,40.649208,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,406.0,µg/m³,15.795198,16,2,4,1
Italy,Potenza,1.0,40.643893,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,267.0,µg/m³,15.872893,21,6,5,1
Italy,Potenza,1.0,40.288391,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,488.0,µg/m³,15.89143,14,5,5,1
Italy,Potenza,1.0,40.314068,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,222.0,µg/m³,15.90458,13,3,5,1
Italy,Potenza,1.0,40.288391,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,525.0,µg/m³,15.89143,11,3,5,1
Italy,Potenza,1.0,40.288391,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,364.0,µg/m³,15.89143,3,0,5,1
Italy,Potenza,1.0,40.9841,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,216.0,µg/m³,15.639965,3,3,5,1
Italy,Potenza,1.0,40.315619,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,331.0,µg/m³,15.9548,8,3,4,1
Italy,Potenza,1.0,41.067055,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,171.0,µg/m³,15.722746,16,5,5,1
Italy,Potenza,1.0,40.314068,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,381.0,µg/m³,15.90458,0,3,5,1
Italy,Potenza,1.0,41.067055,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,288.0,µg/m³,15.722746,4,0,4,1
Italy,Potenza,1.0,41.046003,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,255.0,µg/m³,15.787626,3,6,5,1
Italy,Potenza,1.0,40.334862,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,309.0,µg/m³,15.900698,11,6,5,1
Italy,Potenza,1.0,40.314068,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,348.0,µg/m³,15.90458,7,3,4,1
Italy,Potenza,1.0,40.9841,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,142.0,µg/m³,15.639965,14,4,5,1
Italy,Potenza,1.0,41.046003,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,332.0,µg/m³,15.787626,14,3,5,1
Italy,Potenza,1.0,40.643893,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,248.0,µg/m³,15.872893,5,5,5,1
Italy,Potenza,1.0,40.627877,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,246.0,µg/m³,15.796423,20,6,5,1
Italy,Potenza,1.0,40.334862,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,324.0,µg/m³,15.900698,20,2,5,1
Italy,Potenza,1.0,41.046003,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,304.0,µg/m³,15.787626,13,5,5,1
Italy,Potenza,1.0,40.627877,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,240.0,µg/m³,15.796423,13,2,5,1
Italy,Potenza,1.0,40.314068,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,245.0,µg/m³,15.90458,20,2,5,1
Italy,Potenza,1.0,41.046003,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,314.0,µg/m³,15.787626,5,3,4,1
Italy,Potenza,1.0,40.288391,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,273.0,µg/m³,15.89143,5,1,5,1
Italy,Potenza,1.0,40.649208,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,366.0,µg/m³,15.795198,18,2,5,1
Italy,Potenza,1.0,40.643893,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,430.0,µg/m³,15.872893,4,2,4,1
Italy,Potenza,1.0,40.315619,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,425.0,µg/m³,15.9548,16,3,4,1
Italy,Potenza,1.0,41.046003,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,387.0,µg/m³,15.787626,16,1,5,1
Italy,Potenza,1.0,40.324234,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,62.0,µg/m³,15.867364,5,6,5,1
Italy,Potenza,1.0,40.627877,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,351.0,µg/m³,15.796423,8,0,5,1
Italy,Potenza,1.0,41.046003,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,319.0,µg/m³,15.787626,18,4,4,1
Italy,Potenza,1.0,40.9841,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,149.0,µg/m³,15.639965,13,2,5,1
Italy,Potenza,1.0,40.9841,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,177.0,µg/m³,15.639965,3,2,4,1
Italy,Potenza,1.0,40.9841,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,144.0,µg/m³,15.639965,19,0,5,1
Italy,Potenza,1.0,41.067055,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,181.0,µg/m³,15.722746,12,6,5,1
Italy,Potenza,1.0,40.288391,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,514.0,µg/m³,15.89143,23,5,4,1
Italy,Potenza,1.0,41.046003,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,251.0,µg/m³,15.787626,0,3,5,1
Italy,Potenza,1.0,40.314068,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,271.0,µg/m³,15.90458,7,2,5,1
Italy,Potenza,1.0,40.643893,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,196.0,µg/m³,15.872893,17,4,5,1
Italy,Potenza,1.0,40.627877,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,281.0,µg/m³,15.796423,12,6,5,1
Italy,Potenza,1.0,40.9841,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,183.0,µg/m³,15.639965,0,5,5,1
Italy,Potenza,1.0,41.067055,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,182.0,µg/m³,15.722746,14,4,5,1
Italy,Potenza,1.0,41.046003,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,297.0,µg/m³,15.787626,17,4,5,1
Italy,Potenza,1.0,40.288391,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,539.0,µg/m³,15.89143,4,3,4,1
Italy,Potenza,1.0,40.315619,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,232.0,µg/m³,15.9548,6,1,5,1
Italy,Potenza,1.0,40.315619,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,316.0,µg/m³,15.9548,11,1,5,1
Italy,Potenza,1.0,41.067055,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,205.0,µg/m³,15.722746,16,2,4,1
Italy,Potenza,1.0,40.334862,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,270.0,µg/m³,15.900698,13,6,5,1
Italy,Potenza,1.0,41.046003,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,322.0,µg/m³,15.787626,22,3,4,1
Italy,Potenza,1.0,41.046003,51,Moderate,1,51,0,36,Good,Moderate,Good,Good,co,333.0,µg/m³,15.787626,3,4,4,1
